"t","Psi","X","Mu","sample"
1.07447434036666,14,42,47,"48"
1.07659168763129,14,43,47,"48"
1.07833106056132,14,42,48,"48"
1.07992398966786,14,43,48,"48"
1.08400167155083,14,44,48,"48"
1.08730106859748,14,45,48,"48"
1.0909348884117,14,44,49,"48"
1.10016288327773,15,43,49,"48"
1.10084806778222,15,42,50,"48"
1.10413999690381,15,43,50,"48"
1.10414112059176,15,42,51,"48"
1.10508262285326,16,41,51,"48"
1.11804622453942,16,40,52,"48"
1.1240379611548,16,41,52,"48"
1.12550841410653,16,40,53,"48"
1.1256542047143,16,41,53,"48"
1.12606832688332,16,42,53,"48"
1.12873281250163,16,41,54,"48"
1.12939434558219,16,42,54,"48"
1.12978520058253,17,41,54,"48"
1.13150447198731,17,42,54,"48"
1.13157454615451,17,43,54,"48"
1.13182072189705,17,42,55,"48"
1.13637621673877,18,41,55,"48"
1.13840846954453,18,42,55,"48"
1.14030239205928,18,41,56,"48"
1.14181974302926,18,40,57,"48"
1.14245665865393,18,39,58,"48"
1.14550728653704,18,40,58,"48"
1.14675419364526,18,39,59,"48"
1.14686710313062,18,40,59,"48"
1.14697470784022,18,41,59,"48"
1.15009983403995,18,42,59,"48"
1.15045915392228,18,41,60,"48"
1.15138823115295,19,40,60,"48"
1.15144763429183,19,41,60,"48"
1.15245542335741,19,42,60,"48"
1.1614016265255,19,43,60,"48"
1.16282338278409,19,44,60,"48"
1.16375993305069,20,43,60,"48"
1.16466369131249,20,42,61,"48"
1.17117315944139,20,41,62,"48"
1.17718901922572,20,40,63,"48"
1.18623299431,20,41,63,"48"
1.18993454760182,20,42,63,"48"
1.1984366104793,20,43,63,"48"
1.1987688632509,20,42,64,"48"
1.21228872505632,20,41,65,"48"
1.21467471358203,20,42,65,"48"
1.21728434772377,21,41,65,"48"
1.21733096270101,21,40,66,"48"
1.22074098322383,21,41,66,"48"
1.22644354276391,21,42,66,"48"
1.22644964552743,21,43,66,"48"
1.22741850457281,21,44,66,"48"
1.23005051292734,21,45,66,"48"
1.23161141402101,22,44,66,"48"
1.23291790692982,22,43,67,"48"
1.2346296613477,22,44,67,"48"
1.23614928991091,23,43,67,"48"
1.23909236728706,23,42,68,"48"
1.23965268660129,23,43,68,"48"
1.25566244279814,24,42,68,"48"
1.26411233761748,24,43,68,"48"
1.26683914009201,24,44,68,"48"
1.26766035402834,24,43,69,"48"
1.27451440585123,24,42,70,"48"
1.28810551226515,25,41,70,"48"
1.29287588852049,26,40,70,"48"
1.29526178875268,27,39,70,"48"
1.29612152174491,27,40,70,"48"
1.29769957389242,27,41,70,"48"
1.30677450334473,27,40,71,"48"
1.30991617406602,27,41,71,"48"
1.31217865130785,27,42,71,"48"
1.31380584119736,27,41,72,"48"
1.31473654580578,27,42,72,"48"
1.31870302650554,27,43,72,"48"
1.32083495071245,27,44,72,"48"
1.32191204207456,28,43,72,"48"
1.32219411887086,28,44,72,"48"
1.32424429292327,28,45,72,"48"
1.32828075424086,28,46,72,"48"
1.33126578386343,28,45,73,"48"
1.33735355631822,28,46,73,"48"
1.33751537826619,28,45,74,"48"
1.3418889783142,28,46,74,"48"
1.34268632617295,28,47,74,"48"
1.34799937002535,28,46,75,"48"
1.34849452474505,28,47,75,"48"
1.34857170203514,28,48,75,"48"
1.35348059414927,28,49,75,"48"
1.35429510962696,28,50,75,"48"
1.35523475146426,28,49,76,"48"
1.35613738898647,28,50,76,"48"
1.35748610831241,28,49,77,"48"
1.35810457196603,28,48,78,"48"
1.36187056337344,28,49,78,"48"
1.36975356418745,28,48,79,"48"
1.37247126129822,29,47,79,"48"
1.37318604661568,30,46,79,"48"
1.37558231768405,30,47,79,"48"
1.38153899117431,30,46,80,"48"
1.38362922675186,30,45,81,"48"
1.38408032056241,30,46,81,"48"
1.38564150093957,30,45,82,"48"
1.38628277346316,30,44,83,"48"
1.38834923899513,30,45,83,"48"
1.39147224931648,30,46,83,"48"
1.39200571506113,30,47,83,"48"
1.39323385864258,30,48,83,"48"
1.39350054751025,30,47,84,"48"
1.39383591782003,31,46,84,"48"
1.395017387842,31,45,85,"48"
1.39604535426484,31,44,86,"48"
1.4005838788119,31,45,86,"48"
1.4059033131576,31,44,87,"48"
1.41270474969168,31,45,87,"48"
1.41386489326814,31,44,88,"48"
1.41915030731928,31,45,88,"48"
1.42116842495742,32,44,88,"48"
1.42161446227498,33,43,88,"48"
1.4243343964099,33,44,88,"48"
1.43309494141027,33,43,89,"48"
1.43382336054526,34,42,89,"48"
1.44140511198909,34,41,90,"48"
1.44560753240404,34,40,91,"48"
1.45189704242498,34,39,92,"48"
1.45656049792063,34,38,93,"48"
1.46293183777595,34,39,93,"48"
1.46364872356777,35,38,93,"48"
1.46552562766232,35,39,93,"48"
1.47308781029785,36,38,93,"48"
1.47541948463173,37,37,93,"48"
1.47759320654029,37,36,94,"48"
1.47935385814187,37,35,95,"48"
1.48695345470311,37,34,96,"48"
1.4878790625077,37,33,97,"48"
1.49009808019421,37,32,98,"48"
1.50012220295026,37,33,98,"48"
1.50063438740362,37,32,99,"48"
1.50246128360771,37,33,99,"48"
1.51630471379378,37,32,100,"48"
1.53281123285301,38,31,100,"48"
1.54077063601841,39,30,100,"48"
1.54334562596563,39,31,100,"48"
1.54749492870167,39,32,100,"48"
1.54886257350947,39,33,100,"48"
1.55678116676724,39,34,100,"48"
1.55794377562293,40,33,100,"48"
1.55873248702668,41,32,100,"48"
1.57040677986166,41,31,101,"48"
1.57817318865748,41,32,101,"48"
1.57863781408492,41,31,102,"48"
1.59543928316387,41,30,103,"48"
1.60011138737584,41,31,103,"48"
1.60259529171248,42,30,103,"48"
1.60640409300443,42,31,103,"48"
1.61066824253461,42,30,104,"48"
1.61089198956122,42,29,105,"48"
1.61777914211597,42,30,105,"48"
1.63127065882322,43,29,105,"48"
1.63335943715611,43,28,106,"48"
1.63613816438445,43,29,106,"48"
1.64086349699202,43,30,106,"48"
1.64975636574652,43,29,107,"48"
1.65204458279852,43,30,107,"48"
1.65988632584051,43,29,108,"48"
1.66036657051534,43,28,109,"48"
1.67262815903608,43,29,109,"48"
1.67416885632593,43,28,110,"48"
1.68131101435806,43,29,110,"48"
1.68308669442825,43,28,111,"48"
1.68388616622007,43,27,112,"48"
1.71143462192864,43,28,112,"48"
1.71164564866675,43,27,113,"48"
1.71699692304431,43,26,114,"48"
1.71923151094898,43,25,115,"48"
1.72472577606431,43,24,116,"48"
1.72505538662626,43,25,116,"48"
1.72674780588424,43,26,116,"48"
1.72826559613407,43,25,117,"48"
1.72951748207103,43,24,118,"48"
1.73147427786337,43,25,118,"48"
1.73465571482813,43,26,118,"48"
1.73782950891971,43,25,119,"48"
1.73870779834041,43,26,119,"48"
1.74209267859296,44,25,119,"48"
1.74653120974626,44,24,120,"48"
1.74689663609592,44,25,120,"48"
1.75500712820175,44,26,120,"48"
1.76085620009455,44,27,120,"48"
1.76565706883248,44,28,120,"48"
1.76672732522933,44,29,120,"48"
1.76977117376222,44,30,120,"48"
1.7720115099207,44,29,121,"48"
1.77899444030639,44,30,121,"48"
1.78195870811362,44,29,122,"48"
1.78318861014944,44,28,123,"48"
1.78734135507702,44,29,123,"48"
1.78760499246771,44,28,124,"48"
1.79222814372761,44,29,124,"48"
1.7960624392382,44,30,124,"48"
1.79835197149025,44,31,124,"48"
1.80153543499644,44,32,124,"48"
1.80164098060103,44,33,124,"48"
1.80270442712376,44,34,124,"48"
1.8085503966178,44,35,124,"48"
1.81584874276297,44,36,124,"48"
1.81591103924841,45,35,124,"48"
1.81978718327492,46,34,124,"48"
1.82184443399177,46,33,125,"48"
1.82222365780202,46,32,126,"48"
1.82346244362295,46,33,126,"48"
1.82810264029592,46,34,126,"48"
1.83089999858623,46,35,126,"48"
1.83156863212309,46,34,127,"48"
1.832450851984,46,33,128,"48"
1.83677332199212,46,32,129,"48"
1.86255079154627,46,33,129,"48"
1.86919967711925,46,32,130,"48"
1.87797386278016,46,33,130,"48"
1.87799994253416,46,34,130,"48"
1.87983410360401,47,33,130,"48"
1.88093708816112,47,32,131,"48"
1.88418014323207,47,31,132,"48"
1.89104808973709,47,30,133,"48"
1.89179341595605,47,29,134,"48"
1.90874029567448,47,30,134,"48"
1.90888179617928,47,31,134,"48"
1.90999823012192,47,30,135,"48"
1.91060398641489,47,29,136,"48"
1.91457524510127,47,28,137,"48"
1.92430020292944,47,29,137,"48"
1.9283206891044,47,30,137,"48"
1.92864851079565,47,29,138,"48"
1.93311356604597,47,28,139,"48"
1.93878400495433,47,29,139,"48"
1.94629607286673,47,30,139,"48"
1.9482522646897,47,29,140,"48"
1.94954463034502,47,30,140,"48"
1.95943336004774,48,29,140,"48"
1.96029250634654,49,28,140,"48"
1.96337217724312,49,27,141,"48"
1.9654106997729,49,28,141,"48"
1.96564063299007,49,29,141,"48"
1.97009725207508,49,30,141,"48"
1.9701632248378,49,29,142,"48"
1.97054988819342,49,30,142,"48"
1.97495921111814,49,29,143,"48"
1.97721856435232,49,28,144,"48"
1.97987681850172,49,27,145,"48"
1.98987770357447,49,28,145,"48"
1.99402343716714,49,29,145,"48"
2.00111607147408,49,30,145,"48"
2.001752743617,49,29,146,"48"
2.00374969680699,49,30,146,"48"
2.00546028863067,49,31,146,"48"
2.00801259117625,49,30,147,"48"
2.00870377378775,49,31,147,"48"
2.01859327204288,49,32,147,"48"
2.02185288222327,49,33,147,"48"
2.02207082853551,49,34,147,"48"
2.02892024428458,49,35,147,"48"
2.02927337691449,49,36,147,"48"
2.02996004958097,49,37,147,"48"
2.03292520237767,50,36,147,"48"
2.03930699044504,50,37,147,"48"
2.04035308700642,50,36,148,"48"
2.04055034998254,50,37,148,"48"
2.05167338611949,50,38,148,"48"
2.05486957398452,50,37,149,"48"
2.06331577040871,50,36,150,"48"
2.0637497310951,51,35,150,"48"
2.06443250380554,52,34,150,"48"
2.06453029956801,52,33,151,"48"
2.06655476066365,52,34,151,"48"
2.08015130273783,53,33,151,"48"
2.08154821940172,53,34,151,"48"
2.08175275013794,53,35,151,"48"
2.08870235025925,54,34,151,"48"
2.092895466662,54,35,151,"48"
2.09407255518018,55,34,151,"48"
2.10446667509115,55,33,152,"48"
2.10548215373792,56,32,152,"48"
2.10844548164347,56,31,153,"48"
2.11094668480215,56,32,153,"48"
2.12001704870805,56,33,153,"48"
2.1201044282024,56,32,154,"48"
2.12290676107632,56,31,155,"48"
2.12328347477663,56,32,155,"48"
2.13169879544071,56,31,156,"48"
2.13327921376864,56,32,156,"48"
2.13530249419841,56,31,157,"48"
2.13991277631126,56,32,157,"48"
2.14078218605819,57,31,157,"48"
2.14662774848427,57,30,158,"48"
2.14717215116291,57,31,158,"48"
2.14761451074162,58,30,158,"48"
2.15299699688555,58,29,159,"48"
2.15326573827807,58,28,160,"48"
2.15668242552245,58,27,161,"48"
2.15846769777439,58,28,161,"48"
2.1586744645747,58,27,162,"48"
2.16153846856524,59,26,162,"48"
2.16569436339692,59,25,163,"48"
2.17116350815376,60,24,163,"48"
2.17225670616741,61,23,163,"48"
2.17766359099526,61,22,164,"48"
2.17766964873583,61,21,165,"48"
2.18384552082798,61,20,166,"48"
2.18473492621509,61,19,167,"48"
2.18582153865433,62,18,167,"48"
2.19138139577541,62,19,167,"48"
2.19918353454303,63,18,167,"48"
2.20342438163573,63,19,167,"48"
2.21329530195383,64,18,167,"48"
2.21383717073497,64,17,168,"48"
2.22416506502935,64,18,168,"48"
2.23127913227892,64,17,169,"48"
2.23155477969098,64,18,169,"48"
2.2525555067739,64,19,169,"48"
2.26186245739058,64,18,170,"48"
2.26285748682343,64,17,171,"48"
2.26372186082171,64,18,171,"48"
2.27419398018981,64,17,172,"48"
2.28472239261083,65,16,172,"48"
2.29599973790464,65,15,173,"48"
2.29610480231585,65,16,173,"48"
2.30569992076595,66,15,173,"48"
2.33079550711474,66,14,174,"48"
2.3342027469886,66,15,174,"48"
2.33569017586812,66,14,175,"48"
2.33597904574336,66,13,176,"48"
2.33964687535056,66,12,177,"48"
2.34728756835503,66,13,177,"48"
2.35357570461088,66,12,178,"48"
2.36104817547498,66,13,178,"48"
2.39240917619174,67,12,178,"48"
2.39614462182561,67,13,178,"48"
2.40422607372931,67,12,179,"48"
2.41970463123863,67,11,180,"48"
2.43699640582574,67,12,180,"48"
2.44766544629345,67,13,180,"48"
2.45200006232572,67,14,180,"48"
2.45529014931073,67,15,180,"48"
2.45806276203984,67,16,180,"48"
2.46643257468172,67,17,180,"48"
2.46868827169871,67,16,181,"48"
2.47066015954858,68,15,181,"48"
2.47725675794527,68,16,181,"48"
2.4875628881318,68,17,181,"48"
2.51899987541632,68,16,182,"48"
2.5191578494376,68,17,182,"48"
2.52833944849528,68,18,182,"48"
2.53031826872908,68,19,182,"48"
2.53059492471103,68,20,182,"48"
2.53591643277455,68,19,183,"48"
2.55797810863922,68,20,183,"48"
2.59060638982352,68,19,184,"48"
2.61137259119388,68,20,184,"48"
2.62694056847196,68,19,185,"48"
2.63125830470887,68,20,185,"48"
2.63464186107142,68,21,185,"48"
2.63824117036776,69,20,185,"48"
2.63995131271739,69,19,186,"48"
2.64866459216534,70,18,186,"48"
2.65886865613338,70,17,187,"48"
2.67657979376496,70,18,187,"48"
2.67700131137657,70,17,188,"48"
2.68561953635687,70,18,188,"48"
2.69059421360165,70,19,188,"48"
2.69095340373817,70,20,188,"48"
2.69609615493252,70,19,189,"48"
2.72750625737682,70,20,189,"48"
2.72861776071763,71,19,189,"48"
2.73367025677377,71,20,189,"48"
2.73578703239609,71,21,189,"48"
2.73907739288845,71,22,189,"48"
2.74335540286029,71,23,189,"48"
2.74361732621629,71,22,190,"48"
2.74419760377747,71,23,190,"48"
2.75198253510152,71,24,190,"48"
2.78059599990379,71,23,191,"48"
2.78250187993163,71,22,192,"48"
2.78441157071366,71,23,192,"48"
2.78499335415262,71,24,192,"48"
2.78967833929509,71,25,192,"48"
2.79294111512615,71,24,193,"48"
2.80304167398448,71,25,193,"48"
2.80359609291686,71,26,193,"48"
2.80755408119943,71,27,193,"48"
2.81038970006,71,28,193,"48"
2.81333831952126,71,27,194,"48"
2.81717938621787,71,28,194,"48"
2.82570516299099,72,27,194,"48"
2.8258920894862,72,28,194,"48"
2.8319160882586,72,29,194,"48"
2.83309804784547,72,30,194,"48"
2.84285305427865,72,29,195,"48"
2.84466358056518,72,30,195,"48"
2.84876682044207,72,31,195,"48"
2.84925426914691,72,32,195,"48"
2.85358721109171,72,31,196,"48"
2.85440342712251,72,32,196,"48"
2.86121770744182,72,31,197,"48"
2.86158648747476,72,30,198,"48"
2.86974212230709,72,31,198,"48"
2.88272760407159,72,30,199,"48"
2.88325635705206,72,29,200,"48"
2.88445971929225,73,28,200,"48"
2.88539929104932,73,29,200,"48"
2.89337852023531,73,30,200,"48"
2.89359159949295,73,29,201,"48"
2.90167577407674,73,28,202,"48"
2.90717692605204,73,27,203,"48"
2.91078431585012,73,28,203,"48"
2.91129549352181,73,27,204,"48"
2.91553858540708,73,26,205,"48"
2.92336262647128,73,25,206,"48"
2.93048601889019,73,26,206,"48"
2.94268791243386,73,27,206,"48"
2.94493760772467,73,26,207,"48"
2.94607103635707,73,25,208,"48"
2.94782996669205,73,26,208,"48"
2.94806080888107,73,25,209,"48"
2.94918252446396,74,24,209,"48"
2.95454043138097,74,25,209,"48"
2.95805964613601,74,26,209,"48"
2.97068162142028,74,25,210,"48"
2.98013499053382,74,26,210,"48"
2.99164168750678,74,25,211,"48"
2.99525787732412,74,24,212,"48"
3.003784081598,74,25,212,"48"
3.00542598037533,74,24,213,"48"
3.00660696740801,74,23,214,"48"
3.01282709462742,74,24,214,"48"
3.02917922112782,74,25,214,"48"
3.03327831252008,74,24,215,"48"
3.03788703107477,74,25,215,"48"
3.04034913494828,74,24,216,"48"
3.05870207696995,74,23,217,"48"
3.08089285403819,74,22,218,"48"
3.0865070510257,74,21,219,"48"
3.09207212990257,74,20,220,"48"
3.11937299457731,74,19,221,"48"
3.12564695042928,74,20,221,"48"
3.13075890932401,74,21,221,"48"
3.14142923356566,74,20,222,"48"
3.14388592485658,74,19,223,"48"
3.15662907007204,74,20,223,"48"
3.16520113636314,75,19,223,"48"
3.16953360583015,75,20,223,"48"
3.19255428494723,75,21,223,"48"
3.19385803266396,75,22,223,"48"
3.19843551867158,76,21,223,"48"
3.20265189769932,76,22,223,"48"
3.20700107684465,76,21,224,"48"
3.2186046584936,76,22,224,"48"
3.22039476237256,76,23,224,"48"
3.22364327915233,76,24,224,"48"
3.22933736961503,76,23,225,"48"
3.23167881725599,77,22,225,"48"
3.23380452149891,77,21,226,"48"
3.23533459556927,77,22,226,"48"
3.25049392604354,77,21,227,"48"
3.253935992017,77,22,227,"48"
3.26566308202442,77,21,228,"48"
3.27285937568387,77,22,228,"48"
3.27652440339223,77,21,229,"48"
3.27903967739014,78,20,229,"48"
3.28043278330394,78,21,229,"48"
3.28232743504289,78,22,229,"48"
3.28676194325186,78,23,229,"48"
3.2968142711439,79,22,229,"48"
3.30100502432669,79,21,230,"48"
3.30305296915873,79,20,231,"48"
3.31633396442002,79,21,231,"48"
3.33345571700657,79,20,232,"48"
3.34881093077245,79,19,233,"48"
3.35399969840166,79,20,233,"48"
3.36492543746775,79,21,233,"48"
3.37022054835508,80,20,233,"48"
3.37420627313249,80,21,233,"48"
3.37521833016237,80,20,234,"48"
3.38066282376682,80,21,234,"48"
3.39208757998445,80,20,235,"48"
3.39228772778929,80,21,235,"48"
3.40031435118055,80,22,235,"48"
3.42759644161333,80,21,236,"48"
3.43283945184449,80,20,237,"48"
3.43470569554256,80,21,237,"48"
3.4419141136129,80,22,237,"48"
3.45675227382299,81,21,237,"48"
3.46295534256921,81,22,237,"48"
3.47647349022117,81,21,238,"48"
3.47936657978734,82,20,238,"48"
3.48313927655225,82,19,239,"48"
3.48489363207609,82,20,239,"48"
3.49135050746135,83,19,239,"48"
3.50392826276645,84,18,239,"48"
3.50701377028631,84,19,239,"48"
3.51168595684461,84,20,239,"48"
3.51993555759345,84,21,239,"48"
3.538614031406,84,22,239,"48"
3.54136025616449,84,21,240,"48"
3.54989549374148,84,20,241,"48"
3.56532503036725,85,19,241,"48"
3.58319377047376,85,18,242,"48"
3.58389266719708,85,17,243,"48"
3.58510068234622,85,18,243,"48"
3.58831294891366,85,19,243,"48"
3.61098132508095,85,18,244,"48"
3.61942741236466,86,17,244,"48"
3.62229443979365,86,18,244,"48"
3.6263654727726,86,19,244,"48"
3.62937402888959,86,18,245,"48"
3.64179378751552,86,17,246,"48"
3.64267385014633,86,16,247,"48"
3.64824729703225,86,17,247,"48"
3.64926604037627,86,16,248,"48"
3.65715700082355,86,15,249,"48"
3.66797763670615,86,14,250,"48"
3.6826752446627,86,15,250,"48"
3.70370781004348,86,16,250,"48"
3.7072692997341,86,17,250,"48"
3.71886275013664,86,16,251,"48"
3.71996077030928,86,17,251,"48"
3.72619351221,86,18,251,"48"
3.72997283942706,86,19,251,"48"
3.73082257395156,86,18,252,"48"
3.7347615284475,87,17,252,"48"
3.7526467777486,87,16,253,"48"
3.75305715381572,88,15,253,"48"
3.75939118698579,88,16,253,"48"
3.76607905819274,88,17,253,"48"
3.79256289323904,88,18,253,"48"
3.79765258884326,88,19,253,"48"
3.79855966061614,88,20,253,"48"
3.80904260283314,88,19,254,"48"
3.81797234883403,88,20,254,"48"
3.83399405146421,88,21,254,"48"
3.8456331603837,89,20,254,"48"
3.846118179244,89,21,254,"48"
3.84658642931063,90,20,254,"48"
3.87126793744747,90,19,255,"48"
3.87349153577813,90,20,255,"48"
3.87359567567953,90,19,256,"48"
3.87679313815911,91,18,256,"48"
3.88519348457081,92,17,256,"48"
3.88588675057878,93,16,256,"48"
3.89130085473864,93,17,256,"48"
3.89630696375486,94,16,256,"48"
3.89882774297409,94,17,256,"48"
3.90408968779032,94,16,257,"48"
3.90884027628329,94,17,257,"48"
3.92116882306529,94,16,258,"48"
3.93476191469842,94,15,259,"48"
3.94008866160028,94,14,260,"48"
3.94353442353856,95,13,260,"48"
3.94422140189609,95,14,260,"48"
3.95644145804229,96,13,260,"48"
3.97656699782493,96,12,261,"48"
3.97847174431944,96,13,261,"48"
4.00792308077858,96,14,261,"48"
4.01012070344718,96,13,262,"48"
4.01980579853864,96,12,263,"48"
4.05054579555839,96,11,264,"48"
4.0657791320881,97,10,264,"48"
4.07026791297811,97,9,265,"48"
4.08175668615938,98,8,265,"48"
4.10026784005481,99,7,265,"48"
4.12106866240408,99,6,266,"48"
4.127776219482,99,5,267,"48"
4.16098283268549,99,4,268,"48"
4.16498133594968,100,3,268,"48"
4.1678317711796,100,2,269,"48"
4.24597949720433,100,3,269,"48"
4.40702465183671,100,4,269,"48"
4.41177162310008,100,3,270,"48"
4.4184058827576,100,2,271,"48"
4.48919475191977,100,1,272,"48"
5.11259187813952,100,0,273,"48"
0,0,1,0,"49"
0.00279464157995747,0,2,0,"49"
0.0342489007596809,0,3,0,"49"
0.0397684863681907,0,4,0,"49"
0.045312639785871,1,3,0,"49"
0.0512221988487583,1,4,0,"49"
0.051928906107976,1,3,1,"49"
0.0589064841331684,1,4,1,"49"
0.0954911121125817,1,5,1,"49"
0.14080136988104,1,6,1,"49"
0.160254973939132,1,7,1,"49"
0.161835092224136,1,6,2,"49"
0.162036072587968,1,5,3,"49"
0.16700236375806,1,6,3,"49"
0.167063143406477,1,5,4,"49"
0.174104810109801,1,6,4,"49"
0.184126444241579,1,7,4,"49"
0.196743680937529,1,8,4,"49"
0.216294530314288,1,9,4,"49"
0.2224642678767,1,10,4,"49"
0.224408032996669,1,11,4,"49"
0.226377689458531,1,10,5,"49"
0.241694166254713,1,11,5,"49"
0.243803280696925,2,10,5,"49"
0.294720982309228,2,11,5,"49"
0.295753426010151,2,12,5,"49"
0.298696427825009,3,11,5,"49"
0.307265275751794,3,10,6,"49"
0.338702650081321,3,11,6,"49"
0.349127136933859,3,10,7,"49"
0.360861619337878,4,9,7,"49"
0.367043386275303,5,8,7,"49"
0.369433699165901,6,7,7,"49"
0.393912471140418,6,8,7,"49"
0.401026433258255,6,9,7,"49"
0.401816950342007,6,10,7,"49"
0.448695014932807,6,11,7,"49"
0.452093651026275,6,12,7,"49"
0.456603048756527,6,13,7,"49"
0.461146851157635,6,14,7,"49"
0.466032908433544,6,13,8,"49"
0.473701038682257,7,12,8,"49"
0.474422216786258,7,13,8,"49"
0.484220484142257,7,14,8,"49"
0.485798879678192,8,13,8,"49"
0.495163919504827,8,14,8,"49"
0.527182067425604,9,13,8,"49"
0.542173221310087,9,12,9,"49"
0.552805490963989,10,11,9,"49"
0.568078829785623,11,10,9,"49"
0.573583771260319,11,9,10,"49"
0.575989296149137,11,8,11,"49"
0.57723980628036,11,9,11,"49"
0.577697844819956,11,8,12,"49"
0.579150319263454,11,9,12,"49"
0.584807230721302,11,10,12,"49"
0.585327955620401,11,11,12,"49"
0.587172738056653,11,10,13,"49"
0.599323089596982,11,11,13,"49"
0.603399574401092,11,12,13,"49"
0.603926021196098,11,11,14,"49"
0.613227378296015,11,12,14,"49"
0.616674112411138,11,13,14,"49"
0.617184534589992,11,14,14,"49"
0.617483733401037,12,13,14,"49"
0.62251533188195,13,12,14,"49"
0.629286267506251,13,13,14,"49"
0.629458520061611,13,14,14,"49"
0.63941305892921,13,13,15,"49"
0.640909804880183,13,14,15,"49"
0.644986454543441,13,15,15,"49"
0.655862385482786,13,14,16,"49"
0.656106302183928,13,13,17,"49"
0.660417372655088,13,14,17,"49"
0.662296846328519,13,15,17,"49"
0.668176032374937,13,16,17,"49"
0.668417879449118,13,17,17,"49"
0.687151052795912,13,18,17,"49"
0.689255630208917,13,19,17,"49"
0.695069216776702,13,20,17,"49"
0.696812487583618,13,21,17,"49"
0.70265081540802,13,22,17,"49"
0.705512618589845,13,21,18,"49"
0.712334344965931,14,20,18,"49"
0.717032949475662,14,21,18,"49"
0.719728765973087,14,22,18,"49"
0.721488658202431,14,21,19,"49"
0.725275479590463,14,20,20,"49"
0.725715965785757,14,21,20,"49"
0.727141623891109,14,22,20,"49"
0.727790562949577,14,23,20,"49"
0.727798170187532,14,24,20,"49"
0.72894815628266,14,23,21,"49"
0.733832986379117,14,24,21,"49"
0.736669967162013,14,25,21,"49"
0.740091833228965,14,26,21,"49"
0.745330007903969,14,25,22,"49"
0.751792832881042,14,26,22,"49"
0.756721056571751,14,27,22,"49"
0.757138173308847,14,28,22,"49"
0.766430120049195,14,27,23,"49"
0.767655378987282,14,28,23,"49"
0.775652230772417,14,29,23,"49"
0.775802842455969,14,30,23,"49"
0.776792714193031,14,31,23,"49"
0.78170289761205,14,30,24,"49"
0.781868727533036,14,31,24,"49"
0.789539067521973,14,30,25,"49"
0.790215019316457,15,29,25,"49"
0.794094881438577,15,28,26,"49"
0.802877335949087,15,29,26,"49"
0.8076485616195,15,28,27,"49"
0.810079998388939,15,29,27,"49"
0.81105438218104,15,30,27,"49"
0.812663917470311,15,29,28,"49"
0.815275875355876,15,28,29,"49"
0.820916736599162,15,29,29,"49"
0.825215483534743,16,28,29,"49"
0.832419290145513,17,27,29,"49"
0.833339047965029,17,28,29,"49"
0.834839964698288,17,29,29,"49"
0.835739903198154,17,30,29,"49"
0.840578272618234,17,31,29,"49"
0.846458301034501,18,30,29,"49"
0.846757117590603,18,29,30,"49"
0.848091212647407,18,30,30,"49"
0.85086725523031,18,31,30,"49"
0.851411581783404,18,32,30,"49"
0.855918552945096,18,33,30,"49"
0.856379209760437,18,34,30,"49"
0.856647751956092,19,33,30,"49"
0.862917232644113,19,34,30,"49"
0.863732096920983,20,33,30,"49"
0.864551170502066,20,34,30,"49"
0.865833578633818,20,35,30,"49"
0.872252630787013,20,36,30,"49"
0.874183042798922,20,35,31,"49"
0.875011205387041,20,36,31,"49"
0.880684706533415,20,37,31,"49"
0.882725516665742,20,38,31,"49"
0.885997600017113,20,39,31,"49"
0.889371798654269,20,38,32,"49"
0.889663512336681,21,37,32,"49"
0.889825412779558,21,36,33,"49"
0.895721816085064,21,37,33,"49"
0.899065561832237,21,38,33,"49"
0.899287855035089,21,39,33,"49"
0.904619711181893,21,40,33,"49"
0.913750732316657,21,41,33,"49"
0.91485119055025,22,40,33,"49"
0.916343166701839,22,41,33,"49"
0.918203856849282,22,42,33,"49"
0.920979022302463,22,43,33,"49"
0.922545031792083,22,44,33,"49"
0.924319317212528,22,43,34,"49"
0.925552966160741,22,42,35,"49"
0.928633166249529,22,43,35,"49"
0.930883458193612,22,44,35,"49"
0.93104374914133,22,43,36,"49"
0.931293225465183,22,42,37,"49"
0.933246322692983,22,43,37,"49"
0.933790901402126,22,44,37,"49"
0.941226822764065,22,45,37,"49"
0.941296131061661,22,46,37,"49"
0.943592767742619,22,47,37,"49"
0.944135298724857,22,48,37,"49"
0.945307148340333,23,47,37,"49"
0.949080588049755,23,46,38,"49"
0.952457020260869,23,47,38,"49"
0.955891871007162,23,48,38,"49"
0.956768741598469,23,49,38,"49"
0.958859690343253,23,50,38,"49"
0.960012108303804,23,51,38,"49"
0.960502295650872,23,52,38,"49"
0.965155312504098,23,53,38,"49"
0.96649186458213,23,54,38,"49"
0.972526618189809,23,55,38,"49"
0.97481707949732,23,56,38,"49"
0.977167846599993,23,57,38,"49"
0.978786948878964,24,56,38,"49"
0.978865003354232,24,57,38,"49"
0.978929260112151,24,58,38,"49"
0.979712083881834,25,57,38,"49"
0.98094011573062,25,58,38,"49"
0.985127375795283,25,57,39,"49"
0.985277897525903,25,56,40,"49"
0.990980867821602,25,57,40,"49"
0.991076643482995,25,58,40,"49"
0.991520056587658,25,59,40,"49"
0.992357310995406,25,60,40,"49"
0.992663451424021,25,61,40,"49"
0.993782111064024,25,60,41,"49"
0.994028736429205,25,61,41,"49"
0.994841633658749,25,60,42,"49"
